Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),AOD_Extinction-Total[440nm],AOD_Extinction-Total[675nm],AOD_Extinction-Total[870nm],AOD_Extinction-Total[1020nm],AOD_Extinction-Fine[440nm],AOD_Extinction-Fine[675nm],AOD_Extinction-Fine[870nm],AOD_Extinction-Fine[1020nm],AOD_Extinction-Coarse[440nm],AOD_Extinction-Coarse[675nm],AOD_Extinction-Coarse[870nm],AOD_Extinction-Coarse[1020nm],Extinction_Angstrom_Exponent_440-870nm-Total,Average_Solar_Zenith_Angles_for_Flux_Calculation(Degrees),Solar_Zenith_Angle_for_Measurement_Start(Degrees),Sky_Residual(%),Sun_Residual(%),Coincident_AOD440nm,Scattering_Angle_Bin_3.2_to_<6_degrees[440nm],Scattering_Angle_Bin_6_to_<30_degrees[440nm],Scattering_Angle_Bin_30_to_<80_degrees[440nm],Scattering_Angle_Bin_80_degrees_and_over[440nm],Scattering_Angle_Bin_3.2_to_<6_degrees[675nm],Scattering_Angle_Bin_6_to_<30_degrees[675nm],Scattering_Angle_Bin_30_to_<80_degrees[675nm],Scattering_Angle_Bin_80_degrees_and_over[675nm],Scattering_Angle_Bin_3.2_to_<6_degrees[870nm],Scattering_Angle_Bin_6_to_<30_degrees[870nm],Scattering_Angle_Bin_30_to_<80_degrees[870nm],Scattering_Angle_Bin_80_degrees_and_over[870nm],Scattering_Angle_Bin_3.2_to_<6_degrees[1020nm],Scattering_Angle_Bin_6_to_<30_degrees[1020nm],Scattering_Angle_Bin_30_to_<80_degrees[1020nm],Scattering_Angle_Bin_80_degrees_and_over[1020nm],Surface_Albedo[440m],Surface_Albedo[675m],Surface_Albedo[870m],Surface_Albedo[1020m],If_Retrieval_is_L2(without_L2_0.4_AOD_440_threshold),If_AOD_is_L2,Last_Processing_Date(dd:mm:yyyy),Last_Processing_Time(hh:mm:ss),Instrument_Number,Latitude(Degrees),Longitude(Degrees),Elevation(m),Inversion_Data_Quality_Level,Retrieval_Measurement_Scan_Type
IIT_Delhi,10:04:2021,10:36:49,100,100.442234,0.512900,0.376900,0.328600,0.304600,0.287000,0.136200,0.080300,0.053200,0.225900,0.240700,0.248300,0.251400,0.661450,57.069407,56.420382,2.073657,0.085580,0.505736,4,10,7,5,4,10,7,5,4,10,8,4,4,10,8,4,0.067400,0.124920,0.244910,0.243970,1,1,30:06:2022,22:31:10,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,10:04:2021,11:03:34,100,100.460810,0.485800,0.359000,0.312700,0.291300,0.274100,0.132700,0.078400,0.052600,0.211700,0.226200,0.234300,0.238700,0.653895,62.885467,62.231101,2.447567,0.112005,0.480562,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.071420,0.131840,0.257200,0.254790,1,1,30:06:2022,22:38:49,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,10:04:2021,11:51:52,100,100.494352,0.499000,0.377700,0.331900,0.310500,0.264900,0.126700,0.072000,0.047600,0.234100,0.251100,0.259900,0.262900,0.604877,73.451479,72.794919,2.864345,0.073628,0.492308,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.082530,0.150990,0.291170,0.284790,1,1,30:06:2022,22:45:38,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,10:04:2021,12:10:21,100,100.507188,0.505900,0.386100,0.340900,0.319500,0.263600,0.126800,0.072800,0.048500,0.242300,0.259300,0.268100,0.271000,0.585717,77.490472,76.835915,3.289711,0.054086,0.499457,4,9,7,6,4,8,7,6,4,9,7,6,4,10,7,6,0.088870,0.161910,0.310500,0.301860,1,1,30:06:2022,22:48:41,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,11:04:2021,01:44:02,101,101.072245,0.337300,0.275500,0.247300,0.232100,0.159700,0.081700,0.047800,0.032800,0.177700,0.193800,0.199500,0.199300,0.458011,73.992333,74.649160,2.368122,0.076901,0.333989,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.082270,0.151770,0.294800,0.292110,1,1,30:06:2022,22:21:08,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,11:04:2021,02:16:37,101,101.094873,0.344000,0.279800,0.250900,0.236000,0.167400,0.086800,0.051300,0.035500,0.176600,0.193100,0.199600,0.200400,0.465903,66.851750,67.509042,2.516840,0.163650,0.341414,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.074200,0.137460,0.268670,0.267700,1,1,30:06:2022,22:28:50,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,11:04:2021,03:06:26,101,101.129468,0.381500,0.296500,0.261300,0.244000,0.209200,0.108900,0.065700,0.046000,0.172400,0.187600,0.195600,0.198000,0.559777,55.987681,56.637571,2.162972,0.243373,0.378197,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.066370,0.123630,0.243490,0.244320,1,1,30:06:2022,22:35:38,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,11:04:2021,03:32:39,101,101.147674,0.408400,0.315900,0.278000,0.259300,0.229800,0.121000,0.074300,0.052800,0.178600,0.194900,0.203700,0.206500,0.569084,50.348412,50.989456,2.201544,0.289224,0.405483,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.063620,0.118780,0.234680,0.236210,1,1,30:06:2022,22:40:52,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,11:04:2021,10:36:34,101,101.442060,0.654800,0.485400,0.425000,0.395400,0.359100,0.170700,0.099900,0.066600,0.295700,0.314800,0.325100,0.328800,0.642201,56.895765,56.246016,1.950358,0.065149,0.647137,4,10,7,5,4,10,8,4,4,10,8,4,4,10,8,4,0.067300,0.124740,0.244600,0.243690,1,1,30:06:2022,22:41:41,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,11:04:2021,11:04:06,101,101.461181,0.651700,0.487300,0.428900,0.404300,0.353100,0.168300,0.096200,0.065500,0.298600,0.319100,0.332800,0.338900,0.621817,62.887791,62.232900,2.980795,0.165511,0.644446,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.071420,0.131850,0.257200,0.254790,1,1,30:06:2022,22:49:53,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,11:04:2021,11:52:19,101,101.494664,0.638500,0.490700,0.436000,0.410900,0.327700,0.157400,0.089800,0.060000,0.310800,0.333300,0.346200,0.351000,0.566556,73.439022,72.782494,2.798232,0.070678,0.630974,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.082520,0.150970,0.291120,0.284750,1,1,30:06:2022,22:18:13,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,11:04:2021,12:10:44,101,101.507454,0.649900,0.502100,0.446600,0.420200,0.327700,0.156400,0.089100,0.058900,0.322200,0.345700,0.357500,0.361300,0.556939,77.462636,76.808278,3.098337,0.039260,0.642679,4,8,7,6,4,8,7,6,4,8,7,6,4,9,7,6,0.088830,0.161860,0.310400,0.301730,1,1,30:06:2022,22:22:49,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,12:04:2021,02:16:12,102,102.094583,0.775700,0.589300,0.515900,0.481300,0.417900,0.205400,0.117900,0.078400,0.357900,0.383900,0.398000,0.402900,0.604070,66.717388,67.374882,1.875619,0.080129,0.766562,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.074070,0.137230,0.268250,0.267330,1,1,30:06:2022,22:27:26,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,12:04:2021,03:03:43,102,102.127581,0.811700,0.615800,0.540500,0.506700,0.442800,0.221600,0.129700,0.089000,0.369000,0.394200,0.410700,0.417700,0.602814,56.344192,56.995386,2.303339,0.189349,0.801820,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.066560,0.123980,0.244130,0.244910,1,1,30:06:2022,22:32:05,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,12:04:2021,03:31:35,102,102.146933,0.824400,0.616700,0.541500,0.505900,0.470400,0.235900,0.142700,0.099200,0.354000,0.380900,0.398800,0.406800,0.624275,50.336870,50.979308,2.237065,0.381608,0.814436,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.063610,0.118770,0.234670,0.236190,1,1,30:06:2022,22:42:55,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,12:04:2021,10:36:50,102,102.442245,1.006200,0.725900,0.624700,0.578000,0.588600,0.279000,0.160900,0.105900,0.417600,0.447000,0.463800,0.472100,0.707310,56.835457,56.184892,2.265785,0.078947,0.992932,4,10,7,5,4,10,8,4,4,10,8,4,4,10,8,4,0.067260,0.124680,0.244480,0.243590,1,1,30:06:2022,22:43:57,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,12:04:2021,11:06:19,102,102.462720,0.926200,0.673700,0.584500,0.543200,0.527700,0.247900,0.144500,0.096600,0.398600,0.425800,0.440100,0.446600,0.683814,63.259181,62.603626,2.010282,0.035285,0.916090,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.071720,0.132350,0.258100,0.255590,1,1,30:06:2022,22:55:11,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,12:04:2021,11:52:50,102,102.495023,0.886600,0.652900,0.570700,0.532800,0.482400,0.221100,0.123200,0.078500,0.404200,0.431800,0.447500,0.454400,0.654734,73.441671,72.785216,2.354788,0.025232,0.875937,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.082520,0.150990,0.291140,0.284760,1,1,30:06:2022,23:03:38,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,12:04:2021,12:11:19,102,102.507859,0.849800,0.631400,0.553900,0.518200,0.453800,0.210100,0.118700,0.077300,0.396100,0.421400,0.435300,0.440900,0.636082,77.478708,76.824617,3.559265,0.036371,0.839915,4,8,7,6,4,9,7,6,4,9,7,6,4,10,7,6,0.088860,0.161910,0.310480,0.301810,1,1,30:06:2022,23:07:36,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,13:04:2021,01:41:57,103,103.070799,0.675900,0.525700,0.465000,0.434600,0.353900,0.179100,0.104700,0.070000,0.322000,0.346600,0.360300,0.364600,0.553766,74.001640,74.658189,2.182680,0.061049,0.667777,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.082260,0.151770,0.294790,0.292150,1,1,30:06:2022,22:37:51,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,13:04:2021,02:15:55,103,103.094387,0.691700,0.536300,0.472600,0.441800,0.364200,0.184900,0.107800,0.072300,0.327500,0.351400,0.364800,0.369500,0.563606,66.556832,67.214496,2.078236,0.113088,0.682777,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.073920,0.136980,0.267800,0.266880,1,1,30:06:2022,22:25:17,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,13:04:2021,03:02:40,103,103.126852,0.710800,0.547200,0.484000,0.454900,0.381200,0.193000,0.114800,0.079700,0.329600,0.354200,0.369300,0.375200,0.569844,56.343618,56.995635,2.569984,0.199389,0.701758,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.066570,0.123980,0.244130,0.244910,1,1,30:06:2022,22:34:30,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,13:04:2021,03:30:59,103,103.146516,0.668700,0.518600,0.462200,0.436000,0.356300,0.182200,0.110200,0.077700,0.312500,0.336400,0.352000,0.358300,0.548348,50.229701,50.873293,2.600056,0.218769,0.660597,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.063560,0.118700,0.234520,0.236060,1,1,30:06:2022,22:43:05,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,13:04:2021,10:37:24,103,103.442639,0.691300,0.534600,0.480700,0.457800,0.339600,0.158400,0.089900,0.060900,0.351700,0.376200,0.390800,0.396900,0.541165,56.841770,56.190371,2.374019,0.167899,0.681011,4,10,7,5,4,10,8,4,4,10,8,4,4,10,8,4,0.067270,0.124700,0.244500,0.243600,1,1,30:06:2022,22:24:15,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,13:04:2021,11:06:01,103,103.462512,0.707500,0.552000,0.498100,0.473700,0.346300,0.165100,0.096500,0.065900,0.361200,0.386900,0.401600,0.407800,0.522681,63.081808,62.425923,1.965891,0.089774,0.699049,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.071570,0.132110,0.257670,0.255210,1,1,30:06:2022,22:29:30,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,13:04:2021,11:53:22,103,103.495394,0.682400,0.536100,0.484300,0.460500,0.327800,0.156200,0.089700,0.060400,0.354600,0.380000,0.394600,0.400100,0.510425,73.448439,72.792095,2.888187,0.064463,0.672799,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.082540,0.151010,0.291190,0.284780,1,1,30:06:2022,22:40:33,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,13:04:2021,12:11:53,103,103.508252,0.666700,0.526000,0.475900,0.452100,0.313500,0.148000,0.084200,0.055500,0.353200,0.378100,0.391700,0.396600,0.501776,77.491395,76.837604,2.823315,0.034771,0.657402,4,8,7,6,4,8,7,6,4,9,7,6,4,10,7,6,0.088890,0.161950,0.310550,0.301870,1,1,30:06:2022,22:45:10,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,14:04:2021,01:40:57,104,104.070104,0.514700,0.409200,0.368200,0.348100,0.247900,0.121200,0.069600,0.046700,0.266800,0.288000,0.298600,0.301400,0.497017,74.001282,74.657641,2.331198,0.067771,0.509615,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.082270,0.151790,0.294820,0.292150,1,1,30:06:2022,22:17:16,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,14:04:2021,02:13:34,104,104.092755,0.550300,0.433700,0.386100,0.362900,0.281000,0.143200,0.084000,0.056900,0.269300,0.290600,0.302100,0.306000,0.524684,66.852537,67.510382,2.033968,0.123358,0.544400,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.074200,0.137460,0.268680,0.267700,1,1,30:06:2022,22:26:53,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,15:04:2021,10:40:35,105,105.444850,1.090900,0.810500,0.708000,0.664900,0.585500,0.275300,0.153200,0.100300,0.505500,0.535300,0.554900,0.564700,0.641739,57.305452,56.652167,1.893606,0.063731,1.072937,4,10,7,5,4,9,5,5,4,9,4,5,4,10,6,4,0.071020,0.130410,0.250160,0.250490,1,1,30:06:2022,22:51:30,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,16:04:2021,01:40:19,106,106.069664,0.909200,0.658500,0.562500,0.520300,0.525800,0.252100,0.141300,0.091300,0.383500,0.406400,0.421200,0.429000,0.710946,73.710241,74.366300,1.896835,0.018165,0.897179,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.086340,0.159240,0.301260,0.301000,1,1,30:06:2022,22:26:34,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,16:04:2021,02:11:35,106,106.091377,0.860500,0.622400,0.533700,0.494800,0.496900,0.236300,0.134400,0.089100,0.363700,0.386100,0.399300,0.405700,0.707999,66.858228,67.516241,1.797843,0.025703,0.848557,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.078140,0.144110,0.274930,0.275860,1,1,30:06:2022,22:37:18,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,16:04:2021,03:00:13,106,106.125150,0.863800,0.619700,0.527800,0.486900,0.516200,0.250200,0.145400,0.098200,0.347700,0.369500,0.382400,0.388700,0.729663,56.213148,56.867202,1.819734,0.037337,0.852235,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.069890,0.128920,0.248600,0.250870,1,1,30:06:2022,22:46:25,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,16:04:2021,03:27:19,106,106.143970,0.883000,0.631300,0.536100,0.494000,0.534900,0.262900,0.154100,0.104400,0.348200,0.368400,0.382000,0.389600,0.738899,50.335390,50.982788,2.464485,0.047849,0.871868,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.066790,0.123240,0.238780,0.241610,1,1,30:06:2022,22:53:50,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,17:04:2021,03:00:00,107,107.125000,0.602300,0.488700,0.435500,0.402900,0.321700,0.173100,0.108900,0.077000,0.280600,0.315600,0.326700,0.326000,0.477904,56.046723,56.701268,4.298303,0.118121,0.596048,4,10,8,4,4,9,8,4,4,10,8,4,4,10,7,4,0.069790,0.128740,0.248290,0.250580,1,1,30:06:2022,22:37:01,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,17:04:2021,11:07:20,107,107.463426,0.244600,0.162500,0.138100,0.128400,0.157800,0.067500,0.039000,0.027800,0.086800,0.095000,0.099100,0.100600,0.852561,62.932041,62.274963,3.623557,0.143242,0.243361,3,10,8,5,3,10,8,5,3,10,7,5,3,10,6,5,0.075210,0.137920,0.262860,0.261940,1,1,30:06:2022,22:25:58,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,17:04:2021,11:55:22,107,107.496782,0.211000,0.148000,0.128500,0.119700,0.126100,0.055800,0.032700,0.022600,0.084900,0.092200,0.095700,0.097100,0.739603,73.450294,72.794729,1.889327,0.056406,0.209381,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.087030,0.159130,0.298750,0.294340,1,1,30:06:2022,22:31:21,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,17:04:2021,12:13:42,107,107.509514,0.215400,0.155200,0.135600,0.126800,0.125900,0.057800,0.033700,0.022800,0.089400,0.097400,0.101900,0.104000,0.689391,77.446120,76.793751,3.583458,0.037858,0.214116,4,8,7,6,4,9,7,6,4,9,7,6,4,10,7,6,0.093720,0.171150,0.319050,0.312600,1,1,30:06:2022,22:33:44,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,18:04:2021,01:37:01,108,108.067373,0.433300,0.322400,0.280000,0.259700,0.244900,0.120300,0.070900,0.047800,0.188400,0.202200,0.209100,0.211900,0.647058,74.014400,74.669662,1.458745,0.023712,0.427945,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.086790,0.160070,0.302700,0.302360,1,1,30:06:2022,22:17:18,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,18:04:2021,02:09:42,108,108.090069,0.411700,0.302500,0.263400,0.245100,0.231900,0.109800,0.064100,0.043200,0.179800,0.192700,0.199300,0.201900,0.663293,66.855494,67.513525,1.400181,0.043075,0.406584,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.078140,0.144100,0.274920,0.275850,1,1,30:06:2022,22:26:42,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,18:04:2021,02:57:38,108,108.123356,0.450500,0.325300,0.280700,0.258900,0.267600,0.129100,0.077500,0.052600,0.182900,0.196300,0.203200,0.206400,0.702363,56.353534,57.008866,1.251138,0.052307,0.445256,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.069970,0.129080,0.248860,0.251130,1,1,30:06:2022,22:35:03,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,18:04:2021,03:25:18,108,108.142569,0.431400,0.312400,0.270500,0.250400,0.256200,0.124100,0.075500,0.052100,0.175100,0.188300,0.195000,0.198300,0.693365,50.336968,50.986447,1.229207,0.079635,0.427221,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.066790,0.123240,0.238790,0.241620,1,1,30:06:2022,22:41:31,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,18:04:2021,11:09:55,108,108.465220,0.903200,0.735900,0.669600,0.639100,0.395100,0.191600,0.105800,0.070100,0.508100,0.544300,0.563900,0.569000,0.444032,63.390743,62.733380,3.368473,0.176927,0.891571,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.075610,0.138630,0.264050,0.263020,1,1,30:06:2022,22:36:07,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,18:04:2021,11:55:59,108,108.497211,0.805500,0.662500,0.604100,0.575600,0.354300,0.179700,0.103800,0.070400,0.451200,0.482800,0.500400,0.505200,0.426535,73.477037,72.821764,4.135245,0.094799,0.794949,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.087090,0.159240,0.298910,0.294450,1,1,30:06:2022,22:45:02,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,19:04:2021,01:36:04,109,109.066713,0.454000,0.356000,0.320400,0.305100,0.215500,0.101400,0.056200,0.037000,0.238500,0.254600,0.264100,0.268200,0.518267,74.018031,74.672941,2.228063,0.076189,0.447664,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.086780,0.160070,0.302700,0.302370,1,1,30:06:2022,22:18:58,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,19:04:2021,02:09:28,109,109.089907,0.505800,0.392400,0.348900,0.329800,0.253200,0.122500,0.069200,0.046100,0.252700,0.269900,0.279700,0.283800,0.550915,66.703976,67.361986,1.944667,0.112925,0.497914,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.077990,0.143840,0.274460,0.275390,1,1,30:06:2022,22:28:49,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,19:04:2021,02:56:42,109,109.122708,0.552200,0.426700,0.378000,0.355500,0.295500,0.152300,0.091500,0.063800,0.256700,0.274500,0.286500,0.291700,0.561964,56.351839,57.007677,1.808929,0.222688,0.544981,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.069970,0.129070,0.248860,0.251130,1,1,30:06:2022,22:38:09,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,19:04:2021,11:09:36,109,109.465000,0.575700,0.461800,0.425700,0.411600,0.249000,0.112500,0.062400,0.042400,0.326700,0.349300,0.363400,0.369200,0.451307,63.214847,62.557357,4.296438,0.267165,0.568115,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.075460,0.138360,0.263590,0.262600,1,1,30:06:2022,22:24:26,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,19:04:2021,11:56:29,109,109.497558,0.634700,0.503000,0.459100,0.440500,0.280000,0.125500,0.068500,0.044700,0.354700,0.377400,0.390700,0.395800,0.483259,73.478545,72.823580,3.422327,0.092962,0.625257,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.087080,0.159240,0.298910,0.294460,1,1,30:06:2022,22:35:49,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,19:04:2021,12:14:57,109,109.510382,0.628100,0.496700,0.453300,0.434500,0.280100,0.126800,0.070400,0.046400,0.348100,0.369900,0.382900,0.388100,0.486764,77.498446,76.847045,3.631295,0.066578,0.618947,4,8,7,6,4,8,7,6,4,9,7,6,4,10,7,6,0.093840,0.171350,0.319370,0.312870,1,1,30:06:2022,22:39:47,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,21:04:2021,01:34:11,111,111.065405,0.658000,0.528400,0.457300,0.417400,0.347700,0.190600,0.114200,0.078100,0.310300,0.337800,0.343100,0.339300,0.532504,74.031293,74.685407,1.572082,0.021797,0.652731,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.086810,0.160100,0.302760,0.302420,1,1,30:06:2022,22:27:23,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,21:04:2021,02:54:49,111,111.121400,0.450300,0.331900,0.282300,0.259500,0.273300,0.138100,0.079900,0.054800,0.176900,0.193700,0.202400,0.204700,0.689214,56.364767,57.021483,2.115147,0.095050,0.446651,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.069980,0.129080,0.248890,0.251150,1,1,30:06:2022,22:35:10,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,21:04:2021,03:24:08,111,111.141759,0.382500,0.273800,0.234500,0.213300,0.244200,0.122700,0.077000,0.052400,0.138300,0.151100,0.157500,0.160900,0.725813,49.970882,50.622617,2.233159,0.127949,0.379420,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.066620,0.122930,0.238250,0.241120,1,1,30:06:2022,22:37:15,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,21:04:2021,12:18:04,111,111.512546,0.686100,0.486100,0.414700,0.381800,0.412100,0.190400,0.108600,0.071900,0.274000,0.295700,0.306100,0.309800,0.747014,77.955024,77.305224,3.177153,0.016758,0.681363,4,8,7,6,4,8,7,6,4,9,7,6,4,8,7,6,0.094730,0.172930,0.322060,0.315270,1,1,30:06:2022,22:28:04,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,22:04:2021,02:05:58,112,112.087477,0.592000,0.345300,0.254000,0.214500,0.480100,0.225000,0.131100,0.091200,0.111900,0.120300,0.122900,0.123300,1.245542,66.885180,67.542816,1.862943,0.021786,0.588690,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.078170,0.144160,0.275030,0.275940,1,1,30:06:2022,22:23:51,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,22:04:2021,02:53:54,112,112.120764,0.555000,0.328700,0.246500,0.210800,0.441000,0.204800,0.117300,0.079500,0.114000,0.123900,0.129200,0.131300,1.196338,56.372186,57.029270,1.257628,0.037579,0.551056,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.069980,0.129100,0.248910,0.251170,1,1,30:06:2022,22:30:21,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,22:04:2021,03:21:30,112,112.139931,0.548000,0.321700,0.240500,0.204600,0.443000,0.207600,0.122000,0.084400,0.105000,0.114100,0.118500,0.120300,1.214230,50.345803,50.998710,0.999234,0.017565,0.544889,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.066790,0.123250,0.238800,0.241640,1,1,30:06:2022,22:36:24,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,22:04:2021,10:44:04,112,112.447269,0.702900,0.427400,0.335900,0.297100,0.514500,0.226200,0.128300,0.087200,0.188400,0.201200,0.207600,0.209900,1.093626,57.303807,56.647117,2.126546,0.052175,0.697035,4,10,7,5,4,10,7,5,4,10,7,5,4,10,8,4,0.071030,0.130410,0.250160,0.250480,1,1,30:06:2022,22:28:10,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,22:04:2021,11:09:56,112,112.465231,0.731900,0.444600,0.348700,0.308400,0.535000,0.234000,0.130300,0.086500,0.197000,0.210600,0.218400,0.221900,1.097850,62.972567,62.314837,2.283861,0.041338,0.725842,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.075250,0.137990,0.262970,0.262030,1,1,30:06:2022,22:36:48,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,22:04:2021,11:59:00,112,112.499306,0.838000,0.501200,0.388300,0.341900,0.618700,0.266700,0.144500,0.093500,0.219300,0.234500,0.243900,0.248400,1.138243,73.705758,73.052064,2.044220,0.013150,0.831790,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.087400,0.159820,0.299920,0.295390,1,1,30:06:2022,22:44:54,1170,28.545000,77.192600,15.000000,lev20,Almucantar
